transaction_id,value_date,posted_at,amount,currency,dr_cr,merchant_name,reference,narrative,channel,account_type,city,keyword_hit,category_id,category_display_name
TX8573236686,2024-04-15,2024-04-17,1676.12,INR,DR,Adani Electricity Mumbai,AUTO840805,AUTOPAY Adani Electricity Mumbai tata power REF AUTO840805,AUTOPAY,CREDIT_CARD,Jaipur,tata power,UTILITIES_POWER,Utilities – Electricity
TX8431756219,2023-01-02,2023-01-02,1143.91,INR,DR,Delhi Jal Board,NB5328699,ICICI NETBANK Delhi Jal Board igl NB5328699,NETBANKING,CREDIT_CARD,Pune,igl,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX6943856566,2023-01-29,2023-01-31,30763.61,INR,DR,Indian Railways,NB9051516,ICICI NETBANK Indian Railways pnr NB9051516,NETBANKING,CURRENT,Kolkata,pnr,TRAVEL,Travel – Flights & Rail
TX3725767005,2023-05-08,2023-05-08,150372.53,INR,CR,Employer Payroll,NEFT5449620,NEFT NEFT5449620 AXIS CREDIT Employer Payroll stipend,NEFT,CREDIT_CARD,Mumbai,stipend,INCOME,Income & Refunds
TX8894697174,2023-01-21,2023-01-21,503.59,INR,DR,Swiggy,UPI46457981,UPI/UPI46457981 Swiggy@paytm starbucks HYDERABAD,UPI,CURRENT,Hyderabad,starbucks,DINING,Dining & Food Delivery
TX7829175646,2023-01-03,2023-01-06,1391.30,INR,DR,Swiggy,POS790509,POS JAIPUR SWIGGY REF POS790509,POS,CREDIT_CARD,Jaipur,coffee,DINING,Dining & Food Delivery
TX8223043547,2023-06-04,2023-06-06,200665.28,INR,CR,Employer Payroll,NEFT3831366,NEFT NEFT3831366 AXIS CREDIT Employer Payroll reimbursement,NEFT,SAVINGS,Ahmedabad,reimbursement,INCOME,Income & Refunds
TX9981336388,2023-01-28,2023-01-31,72168.91,INR,DR,Pepperfry,NB4906926,HDFC NETBANK Pepperfry decor NB4906926,NETBANKING,SAVINGS,Kochi,decor,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX8194030539,2024-03-20,2024-03-22,19206.32,INR,DR,IKEA India,CARD406817,MASTERCARD IKEA INDIA HYDERABAD REF CARD406817,CARD,CREDIT_CARD,Hyderabad,berger paints,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX6525639039,2023-01-17,2023-01-20,35845.58,INR,DR,Croma,NB8874832,SBI NETBANK Croma sony center NB8874832,NETBANKING,CURRENT,Mumbai,sony center,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX9300555036,2023-08-31,2023-08-31,1360.96,INR,DR,Payment Gateway,CARD680380,RUPAY PAYMENT GATEWAY MUMBAI REF CARD680380,CARD,SAVINGS,Mumbai,surcharge reversal,FEES,Fees & Adjustments
TX2822062577,2023-07-15,2023-07-18,22673.33,INR,DR,IndiGo,NB4240659,HDFC NETBANK IndiGo boarding NB4240659,NETBANKING,SAVINGS,Pune,boarding,TRAVEL,Travel – Flights & Rail
TX1026531915,2023-01-20,2023-01-22,118674.46,INR,CR,Corporate Expense Desk,NEFT4856484,NEFT NEFT4856484 AXIS CREDIT Corporate Expense Desk reimbursement,NEFT,SAVINGS,Ahmedabad,reimbursement,INCOME,Income & Refunds
TX4549269369,2023-01-06,2023-01-09,1312.34,INR,DR,Starbucks India,CARD165909,VISA STARBUCKS INDIA KOCHI REF CARD165909,CARD,CREDIT_CARD,Kochi,mcd,DINING,Dining & Food Delivery
TX9093492810,2024-02-20,2024-02-22,3176.96,INR,DR,Reliance Fresh,POS543853,POS KOLKATA RELIANCE FRESH REF POS543853,POS,SAVINGS,Kolkata,bazaar,GROCERIES,Groceries & Daily Essentials
TX9099387058,2023-07-23,2023-07-26,1009.27,INR,DR,Jio Platforms,UPI51943878,UPI/UPI51943878 Jio Platforms@upi bsnl HYDERABAD,UPI,SAVINGS,Hyderabad,bsnl,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX1679675294,2023-07-21,2023-07-22,813.35,INR,DR,Mahanagar Gas Limited,AUTO340312,AUTOPAY Mahanagar Gas Limited bwssb REF AUTO340312,AUTOPAY,CREDIT_CARD,Jaipur,bwssb,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX8005884736,2024-03-11,2024-03-13,1588.63,INR,DR,Card Network,CARD250522,AMEX CARD NETWORK PUNE REF CARD250522,CARD,CREDIT_CARD,Pune,surcharge reversal,FEES,Fees & Adjustments
TX6219948516,2023-07-06,2023-07-06,123417.07,INR,CR,Income Tax Department,IMPS2240830,IMPS IMPS2240830 TO Income Tax Department PUNE,IMPS,CREDIT_CARD,Pune,stipend,INCOME,Income & Refunds
TX3149240717,2023-12-18,2023-12-19,52022.52,INR,DR,IndiGo,NB1545689,SBI NETBANK IndiGo makemytrip NB1545689,NETBANKING,CREDIT_CARD,Bengaluru,makemytrip,TRAVEL,Travel – Flights & Rail
TX6094694622,2024-04-11,2024-04-12,16053.54,INR,DR,Indian Railways,UPI46018264,UPI/UPI46018264 Indian Railways@oksbi airline BENGALURU,UPI,CREDIT_CARD,Bengaluru,airline,TRAVEL,Travel – Flights & Rail
TX3874001669,2023-07-16,2023-07-19,8708.37,INR,DR,Zoom,UPI77307337,UPI/UPI77307337 Zoom@ibl 365 AHMEDABAD,UPI,SAVINGS,Ahmedabad,365,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX3455096361,2023-01-10,2023-01-11,1607.49,INR,DR,Delhi Jal Board,AUTO872351,AUTOPAY Delhi Jal Board mahanagar gas REF AUTO872351,AUTOPAY,SAVINGS,Pune,mahanagar gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3248158421,2024-02-29,2024-03-03,19031.92,INR,DR,1mg,CARD169037,RUPAY 1MG HYDERABAD REF CARD169037,CARD,CREDIT_CARD,Hyderabad,apollo,HEALTH,Health & Wellness
TX5017178703,2023-10-23,2023-10-24,7228.36,INR,DR,Flipkart,CARD470074,VISA FLIPKART JAIPUR REF CARD470074,CARD,CURRENT,Jaipur,myntra,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX7349310121,2023-05-02,2023-05-04,996.88,INR,DR,NPCI,CARD231738,MASTERCARD NPCI JAIPUR REF CARD231738,CARD,CURRENT,Jaipur,fastag,FEES,Fees & Adjustments
TX3880753088,2023-06-08,2023-06-10,762.36,INR,DR,McDonald's,CARD990528,AMEX MCDONALD'S AHMEDABAD REF CARD990528,CARD,SAVINGS,Ahmedabad,mcd,DINING,Dining & Food Delivery
TX2635853958,2023-03-15,2023-03-16,19474.57,INR,DR,Unacademy,NB8716030,SBI NETBANK Unacademy byjus NB8716030,NETBANKING,CREDIT_CARD,Kolkata,byjus,EDUCATION,Education & Learning
TX2858662707,2023-06-26,2023-06-26,5810.74,INR,DR,Nykaa,CARD674914,VISA NYKAA AHMEDABAD REF CARD674914,CARD,CURRENT,Ahmedabad,prime,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX1756382676,2024-04-21,2024-04-22,2337.36,INR,DR,Tata Power Delhi Distribution,AUTO430369,AUTOPAY Tata Power Delhi Distribution dvvnl REF AUTO430369,AUTOPAY,CURRENT,Pune,dvvnl,UTILITIES_POWER,Utilities – Electricity
TX5409148053,2023-09-18,2023-09-21,13679.39,INR,DR,Apollo Hospitals,UPI90457968,UPI/UPI90457968 Apollo Hospitals@paytm apollo AHMEDABAD,UPI,SAVINGS,Ahmedabad,apollo,HEALTH,Health & Wellness
TX3756895009,2023-08-01,2023-08-01,47410.19,INR,DR,Groww,NB4150628,KOTAK NETBANK Groww hdfc life NB4150628,NETBANKING,SAVINGS,Hyderabad,hdfc life,FINANCIAL_SERVICES,Financial Services & Charges
TX1646721509,2023-11-11,2023-11-13,898.09,INR,DR,FASTag Issuer,NB7069069,ICICI NETBANK FASTag Issuer dispute NB7069069,NETBANKING,SAVINGS,Jaipur,dispute,FEES,Fees & Adjustments
TX5981450254,2023-07-13,2023-07-15,1145.47,INR,DR,Delhi Metro Rail Corporation,CARD265696,VISA DELHI METRO RAIL CORPORATION BENGALURU REF CARD265696,CARD,CREDIT_CARD,Bengaluru,mumbai metro,MOBILITY,Mobility – Ride Hailing & Transit
TX5353780812,2023-07-20,2023-07-23,20277.13,INR,DR,Akshaya Patra Foundation,UPI18913354,UPI/UPI18913354 Akshaya Patra Foundation@paytm foundation JAIPUR,UPI,SAVINGS,Jaipur,foundation,CHARITY,Charity & Donations
TX8974025413,2023-04-19,2023-04-22,10994.49,INR,DR,Indian Railways,UPI89750705,UPI/UPI89750705 Indian Railways@upi akasa AHMEDABAD,UPI,CREDIT_CARD,Ahmedabad,akasa,TRAVEL,Travel – Flights & Rail
TX3535664781,2024-01-27,2024-01-29,2973.19,INR,DR,Bharat Petroleum,POS797514,POS KOCHI BHARAT PETROLEUM REF POS797514,POS,SAVINGS,Kochi,fuel,FUEL,Fuel & Gas Stations
TX5142233577,2024-01-06,2024-01-06,29643.38,INR,DR,MakeMyTrip,CARD872115,MASTERCARD MAKEMYTRIP KOCHI REF CARD872115,CARD,SAVINGS,Kochi,vistara,TRAVEL,Travel – Flights & Rail
TX6285316668,2023-02-03,2023-02-04,2442.28,INR,DR,Bharat Petroleum,POS943365,POS AHMEDABAD BHARAT PETROLEUM REF POS943365,POS,SAVINGS,Ahmedabad,gas station,FUEL,Fuel & Gas Stations
TX1441737699,2023-07-29,2023-07-30,2461.17,INR,DR,Tata Power Delhi Distribution,AUTO129690,AUTOPAY Tata Power Delhi Distribution pspcl REF AUTO129690,AUTOPAY,CURRENT,Kochi,pspcl,UTILITIES_POWER,Utilities – Electricity
TX8371799482,2024-02-26,2024-02-26,51971.22,INR,DR,LIC of India,CARD304079,VISA LIC OF INDIA CHENNAI REF CARD304079,CARD,SAVINGS,Chennai,mutual fund,FINANCIAL_SERVICES,Financial Services & Charges
TX4669772009,2024-04-19,2024-04-19,952.62,INR,DR,Ola Cabs,CARD251824,AMEX OLA CABS JAIPUR REF CARD251824,CARD,CURRENT,Jaipur,cab fare,MOBILITY,Mobility – Ride Hailing & Transit
TX1491025489,2023-04-27,2023-04-28,1677.55,INR,DR,ACT Fibernet,NB3828306,ICICI NETBANK ACT Fibernet telekom NB3828306,NETBANKING,CURRENT,Mumbai,telekom,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX8341318198,2023-03-04,2023-03-05,34548.16,INR,DR,IndiGo,CARD316899,MASTERCARD INDIGO KOCHI REF CARD316899,CARD,SAVINGS,Kochi,air india,TRAVEL,Travel – Flights & Rail
TX2995148229,2023-03-25,2023-03-28,1870.30,INR,DR,McDonald's,POS539605,POS DELHI MCDONALD'S REF POS539605,POS,SAVINGS,Delhi,kfc,DINING,Dining & Food Delivery
TX3594309711,2023-03-08,2023-03-09,38677.81,INR,DR,Unacademy,UPI82301215,UPI/UPI82301215 Unacademy@ybl byjus CHENNAI,UPI,CREDIT_CARD,Chennai,byjus,EDUCATION,Education & Learning
TX2541462214,2023-09-03,2023-09-03,1153.07,INR,DR,Card Network,CARD718196,RUPAY CARD NETWORK PUNE REF CARD718196,CARD,CREDIT_CARD,Pune,chargeback,FEES,Fees & Adjustments
TX4604533519,2024-03-11,2024-03-11,9972.54,INR,DR,Myntra,NB4780205,KOTAK NETBANK Myntra amzn NB4780205,NETBANKING,SAVINGS,Kolkata,amzn,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX3445949994,2024-02-10,2024-02-13,25679.79,INR,DR,Local Schools,NB4218482,KOTAK NETBANK Local Schools udemy NB4218482,NETBANKING,CREDIT_CARD,Kochi,udemy,EDUCATION,Education & Learning
TX5598587669,2023-08-01,2023-08-03,3089.71,INR,DR,Tata Power Delhi Distribution,NB3435397,YES NETBANK Tata Power Delhi Distribution kseb NB3435397,NETBANKING,CURRENT,Kochi,kseb,UTILITIES_POWER,Utilities – Electricity
TX2050889866,2023-10-27,2023-10-28,1856.71,INR,DR,Myntra,NB2811165,AXIS NETBANK Myntra tatacliq NB2811165,NETBANKING,CREDIT_CARD,Chennai,tatacliq,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX5654178926,2024-02-13,2024-02-14,2830.90,INR,DR,Tata Power Delhi Distribution,AUTO696948,AUTOPAY Tata Power Delhi Distribution power bill REF AUTO696948,AUTOPAY,CREDIT_CARD,Chennai,power bill,UTILITIES_POWER,Utilities – Electricity
TX4076190268,2023-09-02,2023-09-02,7382.28,INR,DR,Google Workspace,SUB544237,SUBSCRIPTION Google Workspace adobe SUB544237,SUBSCRIPTION,SAVINGS,Bengaluru,adobe,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX6675934653,2023-06-15,2023-06-17,62402.10,INR,DR,Groww,CARD834277,RUPAY GROWW KOLKATA REF CARD834277,CARD,CURRENT,Kolkata,sip,FINANCIAL_SERVICES,Financial Services & Charges
TX4967653665,2024-04-07,2024-04-10,63670.69,INR,DR,Pepperfry,NB9421602,AXIS NETBANK Pepperfry sanitaryware NB9421602,NETBANKING,CURRENT,Mumbai,sanitaryware,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX6177311264,2023-07-03,2023-07-06,27744.97,INR,DR,IndiGo,UPI84955014,UPI/UPI84955014 IndiGo@ybl goair DELHI,UPI,CURRENT,Delhi,goair,TRAVEL,Travel – Flights & Rail
TX6522680248,2023-07-22,2023-07-24,588.31,INR,DR,Zomato,POS185434,POS PUNE ZOMATO REF POS185434,POS,SAVINGS,Pune,mc donalds,DINING,Dining & Food Delivery
TX3078715196,2024-01-08,2024-01-10,37155.23,INR,DR,PharmEasy,UPI78789188,UPI/UPI78789188 PharmEasy@upi medplus KOLKATA,UPI,CREDIT_CARD,Kolkata,medplus,HEALTH,Health & Wellness
TX2471781172,2023-05-17,2023-05-19,68860.44,INR,DR,LIC of India,NEFT2643994,NEFT NEFT2643994 HDFC CREDIT LIC of India mutual fund,NEFT,SAVINGS,Ahmedabad,mutual fund,FINANCIAL_SERVICES,Financial Services & Charges
TX7582673784,2023-08-28,2023-08-31,8345.09,INR,DR,Zoom,SUB476313,SUBSCRIPTION Zoom aws SUB476313,SUBSCRIPTION,SAVINGS,Jaipur,aws,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX2225420394,2023-11-13,2023-11-16,9557.76,INR,DR,LIC of India,NB7157228,ICICI NETBANK LIC of India chargeback NB7157228,NETBANKING,CURRENT,Kolkata,chargeback,FINANCIAL_SERVICES,Financial Services & Charges
TX1653862309,2023-07-18,2023-07-21,47930.42,INR,DR,PolicyBazaar,CARD768124,AMEX POLICYBAZAAR BENGALURU REF CARD768124,CARD,SAVINGS,Bengaluru,platform fee,FINANCIAL_SERVICES,Financial Services & Charges
TX2912767380,2023-10-22,2023-10-22,1629.24,INR,DR,Delhi Jal Board,AUTO664822,AUTOPAY Delhi Jal Board water board REF AUTO664822,AUTOPAY,CREDIT_CARD,Chennai,water board,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX8766666773,2023-01-22,2023-01-24,10236.42,INR,DR,Nykaa,NB8020227,HDFC NETBANK Nykaa delivered NB8020227,NETBANKING,CREDIT_CARD,Jaipur,delivered,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX1727742278,2023-03-18,2023-03-19,14031.94,INR,DR,MakeMyTrip,CARD472827,VISA MAKEMYTRIP PUNE REF CARD472827,CARD,CURRENT,Pune,cleartrip,TRAVEL,Travel – Flights & Rail
TX4776772826,2024-01-15,2024-01-17,2232.75,INR,DR,Sony LIV,UPI29403293,UPI/UPI29403293 Sony LIV@paytm disney PUNE,UPI,CURRENT,Pune,disney,ENTERTAINMENT,Entertainment & Media
TX8408297233,2023-09-07,2023-09-09,35946.79,INR,DR,LIC of India,CARD811489,AMEX LIC OF INDIA BENGALURU REF CARD811489,CARD,SAVINGS,Bengaluru,platform fee,FINANCIAL_SERVICES,Financial Services & Charges
TX9308117434,2023-09-02,2023-09-04,28292.31,INR,DR,Reliance Digital,EMI340891,EMI Reliance Digital INST EMI340891,EMI,CREDIT_CARD,Ahmedabad,boat,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX4583440624,2023-05-21,2023-05-22,2527.18,INR,DR,BigBasket,POS843478,POS AHMEDABAD BIGBASKET REF POS843478,POS,CURRENT,Ahmedabad,big basket,GROCERIES,Groceries & Daily Essentials
TX8089442236,2023-08-21,2023-08-23,23547.00,INR,DR,IKEA India,NB9766869,ICICI NETBANK IKEA India hometown NB9766869,NETBANKING,CREDIT_CARD,Delhi,hometown,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX9983090735,2023-07-18,2023-07-19,2352.35,INR,DR,Google Workspace,UPI93352167,UPI/UPI93352167 Google Workspace@oksbi adobe HYDERABAD,UPI,CURRENT,Hyderabad,adobe,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX9536180804,2023-04-14,2023-04-17,1229.37,INR,DR,Delhi Jal Board,AUTO218799,AUTOPAY Delhi Jal Board jal board REF AUTO218799,AUTOPAY,CURRENT,Pune,jal board,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX4244801701,2024-01-23,2024-01-23,30803.58,INR,DR,Apollo Hospitals,NB5537688,AXIS NETBANK Apollo Hospitals chemist NB5537688,NETBANKING,CURRENT,Kochi,chemist,HEALTH,Health & Wellness
TX6216013086,2023-11-28,2023-11-30,1619.49,INR,DR,Delhi Jal Board,NB4502745,ICICI NETBANK Delhi Jal Board png NB4502745,NETBANKING,CURRENT,Chennai,png,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3394090111,2023-08-15,2023-08-17,75487.63,INR,DR,Pepperfry,CARD437406,RUPAY PEPPERFRY KOLKATA REF CARD437406,CARD,CURRENT,Kolkata,sanitaryware,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX5931672997,2023-01-31,2023-02-03,31451.41,INR,DR,Fortis Healthcare,NB8663334,AXIS NETBANK Fortis Healthcare hospital NB8663334,NETBANKING,CURRENT,Ahmedabad,hospital,HEALTH,Health & Wellness
TX4525960134,2023-10-22,2023-10-22,1392.34,INR,DR,McDonald's,UPI15716114,UPI/UPI15716114 McDonald's@paytm coffee HYDERABAD,UPI,SAVINGS,Hyderabad,coffee,DINING,Dining & Food Delivery
TX3004332959,2023-04-21,2023-04-23,2751.98,INR,DR,BookMyShow,CARD889071,AMEX BOOKMYSHOW MUMBAI REF CARD889071,CARD,SAVINGS,Mumbai,movie ticket,ENTERTAINMENT,Entertainment & Media
TX4447441832,2023-01-03,2023-01-05,57633.62,INR,DR,LIC of India,NB9452924,SBI NETBANK LIC of India sip NB9452924,NETBANKING,CURRENT,Kochi,sip,FINANCIAL_SERVICES,Financial Services & Charges
TX2722855739,2023-06-03,2023-06-06,1592.99,INR,DR,Payment Gateway,NB4293243,HDFC NETBANK Payment Gateway service charge NB4293243,NETBANKING,SAVINGS,Jaipur,service charge,FEES,Fees & Adjustments
TX7251325561,2023-10-25,2023-10-28,1408.01,INR,DR,Shell India,CARD872777,VISA SHELL INDIA DELHI REF CARD872777,CARD,CURRENT,Delhi,fuel,FUEL,Fuel & Gas Stations
TX9229492451,2024-03-26,2024-03-26,496.00,INR,DR,Delhi Metro Rail Corporation,UPI61539479,UPI/UPI61539479 Delhi Metro Rail Corporation@ibl namma metro AHMEDABAD,UPI,CURRENT,Ahmedabad,namma metro,MOBILITY,Mobility – Ride Hailing & Transit
TX7760184378,2023-04-01,2023-04-01,884.93,INR,DR,Mahanagar Gas Limited,NB6396204,AXIS NETBANK Mahanagar Gas Limited mnng NB6396204,NETBANKING,SAVINGS,Bengaluru,mnng,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3302770370,2024-04-11,2024-04-11,12287.72,INR,DR,Zoom,CARD596460,AMEX ZOOM PUNE REF CARD596460,CARD,CURRENT,Pune,saas,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX1064338102,2023-06-10,2023-06-13,7553.22,INR,DR,Milaap,UPI67338903,UPI/UPI67338903 Milaap@oksbi donation JAIPUR,UPI,CREDIT_CARD,Jaipur,donation,CHARITY,Charity & Donations
TX8656373760,2023-02-09,2023-02-12,10838.60,INR,DR,Milaap,NB7547563,YES NETBANK Milaap giveindia NB7547563,NETBANKING,SAVINGS,Hyderabad,giveindia,CHARITY,Charity & Donations
TX5500610852,2024-03-04,2024-03-04,1739.89,INR,DR,Sony LIV,CARD460224,MASTERCARD SONY LIV MUMBAI REF CARD460224,CARD,SAVINGS,Mumbai,ott,ENTERTAINMENT,Entertainment & Media
TX7607321966,2023-11-18,2023-11-18,479.97,INR,DR,Payment Gateway,NB1157849,YES NETBANK Payment Gateway chargeback NB1157849,NETBANKING,CURRENT,Pune,chargeback,FEES,Fees & Adjustments
TX5034687673,2023-07-24,2023-07-25,13829.49,INR,DR,Akshaya Patra Foundation,NB6077795,AXIS NETBANK Akshaya Patra Foundation giveindia NB6077795,NETBANKING,CURRENT,Mumbai,giveindia,CHARITY,Charity & Donations
TX8541338075,2023-06-26,2023-06-27,2195.74,INR,DR,Swiggy,CARD509973,RUPAY SWIGGY BENGALURU REF CARD509973,CARD,CURRENT,Bengaluru,coffee,DINING,Dining & Food Delivery
TX1010574987,2024-04-21,2024-04-24,2054.09,INR,DR,Adani Electricity Mumbai,AUTO263402,AUTOPAY Adani Electricity Mumbai discom REF AUTO263402,AUTOPAY,CURRENT,Kochi,discom,UTILITIES_POWER,Utilities – Electricity
TX6112024436,2023-02-03,2023-02-05,1217.39,INR,DR,BSES Rajdhani Power,AUTO701685,AUTOPAY BSES Rajdhani Power ugvcl REF AUTO701685,AUTOPAY,CURRENT,Kochi,ugvcl,UTILITIES_POWER,Utilities – Electricity
TX6540029214,2023-12-29,2023-12-29,21354.65,INR,DR,PharmEasy,UPI69410337,UPI/UPI69410337 PharmEasy@oksbi clinic CHENNAI,UPI,CURRENT,Chennai,clinic,HEALTH,Health & Wellness
TX9130652606,2023-01-01,2023-01-03,21374.11,INR,DR,Apollo Hospitals,CARD939648,RUPAY APOLLO HOSPITALS DELHI REF CARD939648,CARD,CREDIT_CARD,Delhi,1mg,HEALTH,Health & Wellness
TX3000860351,2024-01-11,2024-01-14,1501.09,INR,DR,Card Network,NB3890208,HDFC NETBANK Card Network processing fee NB3890208,NETBANKING,CREDIT_CARD,Hyderabad,processing fee,FEES,Fees & Adjustments
TX9943432123,2024-01-30,2024-02-01,1588.74,INR,DR,Jio Platforms,UPI46664707,UPI/UPI46664707 Jio Platforms@oksbi vodafone HYDERABAD,UPI,SAVINGS,Hyderabad,vodafone,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX4368691528,2023-09-08,2023-09-09,17430.82,INR,DR,GiveIndia,NB7371395,YES NETBANK GiveIndia ketto NB7371395,NETBANKING,CREDIT_CARD,Chennai,ketto,CHARITY,Charity & Donations
TX1262518766,2023-08-04,2023-08-07,27944.12,INR,DR,Apollo Hospitals,CARD642900,RUPAY APOLLO HOSPITALS CHENNAI REF CARD642900,CARD,CREDIT_CARD,Chennai,pharmacy,HEALTH,Health & Wellness
TX7212307120,2023-06-30,2023-06-30,9387.56,INR,DR,MakeMyTrip,NB6872494,KOTAK NETBANK MakeMyTrip ticket booking NB6872494,NETBANKING,CURRENT,Bengaluru,ticket booking,TRAVEL,Travel – Flights & Rail
TX2673374678,2023-01-08,2023-01-08,711.97,INR,DR,McDonald's,POS513094,POS JAIPUR MCDONALD'S REF POS513094,POS,CREDIT_CARD,Jaipur,mcd,DINING,Dining & Food Delivery
TX1056857805,2023-03-29,2023-03-30,1042.91,INR,DR,Payment Gateway,NB1789752,HDFC NETBANK Payment Gateway service charge NB1789752,NETBANKING,CREDIT_CARD,Hyderabad,service charge,FEES,Fees & Adjustments
TX5054358899,2024-04-20,2024-04-23,77707.50,INR,DR,Groww,NB9836412,SBI NETBANK Groww convenience fee NB9836412,NETBANKING,CURRENT,Chennai,convenience fee,FINANCIAL_SERVICES,Financial Services & Charges
TX2992099209,2023-02-12,2023-02-15,6574.30,INR,DR,Fortis Healthcare,UPI59178168,UPI/UPI59178168 Fortis Healthcare@ybl lab test KOLKATA,UPI,SAVINGS,Kolkata,lab test,HEALTH,Health & Wellness
TX7673695389,2023-02-24,2023-02-26,30141.71,INR,DR,Reliance Digital,NB7988153,SBI NETBANK Reliance Digital appliance NB7988153,NETBANKING,SAVINGS,Pune,appliance,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX7289022904,2023-11-01,2023-11-01,806.76,INR,DR,Payment Gateway,NB9500342,SBI NETBANK Payment Gateway fastag NB9500342,NETBANKING,CREDIT_CARD,Hyderabad,fastag,FEES,Fees & Adjustments
TX5677330553,2024-04-24,2024-04-24,44248.62,INR,DR,Apple Store,NB4222909,YES NETBANK Apple Store oneplus NB4222909,NETBANKING,SAVINGS,Kolkata,oneplus,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX9321254808,2024-04-24,2024-04-25,1058.18,INR,DR,Delhi Jal Board,NB5055248,HDFC NETBANK Delhi Jal Board mahanagar gas NB5055248,NETBANKING,CURRENT,Hyderabad,mahanagar gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX9296536731,2023-04-25,2023-04-25,18247.20,INR,DR,Akshaya Patra Foundation,NB3234085,ICICI NETBANK Akshaya Patra Foundation relief fund NB3234085,NETBANKING,CURRENT,Delhi,relief fund,CHARITY,Charity & Donations
TX4163765276,2023-07-03,2023-07-06,3565.37,INR,DR,Nature's Basket,POS798686,POS BENGALURU NATURE'S BASKET REF POS798686,POS,CURRENT,Bengaluru,bazaar,GROCERIES,Groceries & Daily Essentials
TX9870506155,2023-11-20,2023-11-21,2193.27,INR,DR,Sony LIV,CARD298007,MASTERCARD SONY LIV MUMBAI REF CARD298007,CARD,CURRENT,Mumbai,disney,ENTERTAINMENT,Entertainment & Media
TX4571987161,2023-11-10,2023-11-10,38081.32,INR,DR,Zerodha,CARD234512,RUPAY ZERODHA HYDERABAD REF CARD234512,CARD,CURRENT,Hyderabad,broker,FINANCIAL_SERVICES,Financial Services & Charges
TX3641737047,2023-08-23,2023-08-23,12958.02,INR,DR,Apple Store,EMI841244,EMI Apple Store INST EMI841244,EMI,CREDIT_CARD,Bengaluru,appliance,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX7797001361,2023-08-13,2023-08-13,1659.34,INR,DR,ACT Fibernet,NB7139745,KOTAK NETBANK ACT Fibernet prepaid NB7139745,NETBANKING,CURRENT,Kochi,prepaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX6307158395,2023-04-11,2023-04-12,565.11,INR,DR,ACT Fibernet,AUTO873800,AUTOPAY ACT Fibernet you broadband REF AUTO873800,AUTOPAY,CURRENT,Ahmedabad,you broadband,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX4055484642,2023-08-17,2023-08-18,16945.91,INR,DR,IndiGo,UPI94311977,UPI/UPI94311977 IndiGo@okhdfcbank makemytrip PUNE,UPI,CURRENT,Pune,makemytrip,TRAVEL,Travel – Flights & Rail
TX3218733946,2024-01-03,2024-01-06,1794.17,INR,DR,NPCI,CARD252630,AMEX NPCI CHENNAI REF CARD252630,CARD,SAVINGS,Chennai,platform fee,FEES,Fees & Adjustments
